Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Active,Population Density,Urban Population,Rural Population,Y1_New_Confirmed,Y2_New_Cured,Y3_New_Deaths
2273,25/05/20,8:00 AM,Andhra Pradesh,-,-,1856,56,2823,911,303,14610410,34966693,287,40,0
2308,26/05/20,8:00 AM,Andhra Pradesh,-,-,1896,56,3110,1158,303,14610410,34966693,61,113,1
2344,27/05/20,8:00 AM,Andhra Pradesh,-,-,2009,57,3171,1105,303,14610410,34966693,0,48,1
2380,28/05/20,8:00 AM,Andhra Pradesh,-,-,2057,58,3171,1056,303,14610410,34966693,80,68,1
2416,29/05/20,8:00 AM,Andhra Pradesh,-,-,2125,59,3251,1067,303,14610410,34966693,185,101,1
2452,30/05/20,8:00 AM,Andhra Pradesh,-,-,2226,60,3436,1150,303,14610410,34966693,133,63,0
2488,31/05/20,8:00 AM,Andhra Pradesh,-,-,2289,60,3569,1220,303,14610410,34966693,110,60,2
2524,01/06/20,8:00 AM,Andhra Pradesh,-,-,2349,62,3679,1268,303,14610410,34966693,104,29,2
2560,02/06/20,8:00 AM,Andhra Pradesh,-,-,2378,64,3783,1341,303,14610410,34966693,115,43,0
2596,03/06/20,8:00 AM,Andhra Pradesh,-,-,2421,64,3898,1413,303,14610410,34966693,182,45,4
2632,04/06/20,8:00 AM,Andhra Pradesh,-,-,2466,68,4080,1546,303,14610410,34966693,143,73,3
2668,05/06/20,8:00 AM,Andhra Pradesh,-,-,2539,71,4223,1613,303,14610410,34966693,80,37,2
2704,06/06/20,8:00 AM,Andhra Pradesh,-,-,2576,73,4303,1654,303,14610410,34966693,207,44,0
2740,07/06/20,8:00 AM,Andhra Pradesh,-,-,2620,73,4510,1817,303,14610410,34966693,198,62,2
2776,08/06/20,8:00 AM,Andhra Pradesh,-,-,2682,75,4708,1951,303,14610410,34966693,143,63,0
2812,09/06/20,8:00 AM,Andhra Pradesh,-,-,2745,75,4851,2031,303,14610410,34966693,219,57,2
2848,10/06/20,8:00 AM,Andhra Pradesh,-,-,2802,77,5070,2191,303,14610410,34966693,199,97,1
2884,11/06/20,8:00 AM,Andhra Pradesh,-,-,2899,78,5269,2292,303,14610410,34966693,160,149,2
2921,12/06/20,8:00 AM,Andhra Pradesh,-,-,3048,80,5429,2301,303,14610410,34966693,251,57,0
2957,13/06/20,8:00 AM,Andhra Pradesh,-,-,3105,80,5680,2495,303,14610410,34966693,285,90,2
2993,14/06/20,8:00 AM,Andhra Pradesh,-,-,3195,82,5965,2688,303,14610410,34966693,198,119,2
3029,15/06/20,8:00 AM,Andhra Pradesh,-,-,3314,84,6163,2765,303,14610410,34966693,293,2,4
3065,16/06/20,8:00 AM,Andhra Pradesh,-,-,3316,88,6456,3052,303,14610410,34966693,385,193,0
3101,17/06/20,8:00 AM,Andhra Pradesh,-,-,3509,88,6841,3244,303,14610410,34966693,230,132,2
3137,18/06/20,8:00 AM,Andhra Pradesh,-,-,3641,90,7071,3340,303,14610410,34966693,447,148,2
3173,19/06/20,8:00 AM,Andhra Pradesh,-,-,3789,92,7518,3637,303,14610410,34966693,443,128,4
3209,20/06/20,8:00 AM,Andhra Pradesh,-,-,3917,96,7961,3948,303,14610410,34966693,491,194,5
3245,21/06/20,8:00 AM,Andhra Pradesh,-,-,4111,101,8452,4240,303,14610410,34966693,547,220,5
3281,22/06/20,8:00 AM,Andhra Pradesh,-,-,4331,106,8999,4562,303,14610410,34966693,373,164,5
3317,23/06/20,8:00 AM,Andhra Pradesh,-,-,4495,111,9372,4766,303,14610410,34966693,630,104,8
3353,24/06/20,8:00 AM,Andhra Pradesh,-,-,4599,119,10002,5284,303,14610410,34966693,329,180,5
3389,25/06/20,8:00 AM,Andhra Pradesh,-,-,4779,124,10331,5428,303,14610410,34966693,553,209,12
3425,26/06/20,8:00 AM,Andhra Pradesh,-,-,4988,136,10884,5760,303,14610410,34966693,605,208,12
3461,27/06/20,8:00 AM,Andhra Pradesh,-,-,5196,148,11489,6145,303,14610410,34966693,796,284,9
3497,28/06/20,8:00 AM,Andhra Pradesh,-,-,5480,157,12285,6648,303,14610410,34966693,956,428,12
3533,29/06/20,8:00 AM,Andhra Pradesh,-,-,5908,169,13241,7164,303,14610410,34966693,650,324,11
3569,30/06/20,8:00 AM,Andhra Pradesh,-,-,6232,180,13891,7479,303,14610410,34966693,704,279,7
3605,01/07/20,8:00 AM,Andhra Pradesh,-,-,6511,187,14595,7897,303,14610410,34966693,657,477,6
3641,02/07/20,8:00 AM,Andhra Pradesh,-,-,6988,193,15252,8071,303,14610410,34966693,845,325,5
3677,03/07/20,8:00 AM,Andhra Pradesh,-,-,7313,198,16097,8586,303,14610410,34966693,837,319,8
3713,04/07/20,8:00 AM,Andhra Pradesh,-,-,7632,206,16934,9096,303,14610410,34966693,765,376,12
3749,05/07/20,8:00 AM,Andhra Pradesh,-,-,8008,218,17699,9473,303,14610410,34966693,998,414,14
3785,06/07/20,8:00 AM,Andhra Pradesh,-,-,8422,232,18697,10043,303,14610410,34966693,1322,498,7
3821,07/07/20,8:00 AM,Andhra Pradesh,-,-,8920,239,20019,10860,303,14610410,34966693,1178,825,13
3857,08/07/20,8:00 AM,Andhra Pradesh,-,-,9745,252,21197,11200,303,14610410,34966693,1062,1356,12
3893,09/07/20,8:00 AM,Andhra Pradesh,-,-,11101,264,22259,10894,303,14610410,34966693,1555,1053,13
3929,10/07/20,8:00 AM,Andhra Pradesh,-,-,12154,277,23814,11383,303,14610410,34966693,1608,1040,15
3965,11/07/20,8:00 AM,Andhra Pradesh,-,-,13194,292,25422,11936,303,14610410,34966693,1813,1199,17
4001,12/07/20,8:00 AM,Andhra Pradesh,-,-,14393,309,27235,12533,303,14610410,34966693,1933,1019,19
4037,13/07/20,8:00 AM,Andhra Pradesh,-,-,15412,328,29168,13428,303,14610410,34966693,1935,1052,37
4073,14/07/20,8:00 AM,Andhra Pradesh,-,-,16464,365,31103,14274,303,14610410,34966693,1916,1003,43
4109,15/07/20,8:00 AM,Andhra Pradesh,-,-,17467,408,33019,15144,303,14610410,34966693,2432,911,44
4145,16/07/20,8:00 AM,Andhra Pradesh,-,-,18378,452,35451,16621,303,14610410,34966693,2593,1015,40
4181,17/07/20,8:00 AM,Andhra Pradesh,-,-,19393,492,38044,18159,303,14610410,34966693,2602,905,42
4217,18/07/20,8:00 AM,Andhra Pradesh,-,-,20298,534,40646,19814,303,14610410,34966693,3963,1465,52
4253,19/07/20,8:00 AM,Andhra Pradesh,-,-,21763,586,44609,22260,303,14610410,34966693,5041,1127,56
4288,20/07/20,8:00 AM,Andhra Pradesh,-,-,22890,642,49650,26118,303,14610410,34966693,4074,1338,54
4323,21/07/20,8:00 AM,Andhra Pradesh,-,-,24228,696,53724,28800,303,14610410,34966693,4944,1346,62
4358,22/07/20,8:00 AM,Andhra Pradesh,-,-,25574,758,58668,32336,303,14610410,34966693,6045,6553,65
4393,23/07/20,8:00 AM,Andhra Pradesh,-,-,32127,823,64713,31763,303,14610410,34966693,7998,5428,61
4428,24/07/20,8:00 AM,Andhra Pradesh,-,-,37555,884,72711,34272,303,14610410,34966693,8147,2380,49
4463,25/07/20,8:00 AM,Andhra Pradesh,-,-,39935,933,80858,39990,303,14610410,34966693,7813,3320,52
4498,26/07/20,8:00 AM,Andhra Pradesh,-,-,43255,985,88671,44431,303,14610410,34966693,7627,3046,56
4533,27/07/20,8:00 AM,Andhra Pradesh,-,-,46301,1041,96298,48956,303,14610410,34966693,6051,3257,49
4568,28/07/20,8:00 AM,Andhra Pradesh,-,-,49558,1090,102349,51701,303,14610410,34966693,7948,3064,58
4603,29/07/20,8:00 AM,Andhra Pradesh,-,-,52622,1148,110297,56527,303,14610410,34966693,10093,2784,65
4638,30/07/20,8:00 AM,Andhra Pradesh,-,-,55406,1213,120390,63771,303,14610410,34966693,10167,4618,68
4673,31/07/20,8:00 AM,Andhra Pradesh,-,-,60024,1281,130557,69252,303,14610410,34966693,10376,3840,68
4708,01/08/20,8:00 AM,Andhra Pradesh,-,-,63864,1349,140933,75720,303,14610410,34966693,9276,12750,58
4743,02/08/20,8:00 AM,Andhra Pradesh,-,-,76614,1407,150209,72188,303,14610410,34966693,8555,6272,67
4778,03/08/20,8:00 AM,Andhra Pradesh,-,-,82886,1474,158764,74404,303,14610410,34966693,7822,5786,63
4813,04/08/20,8:00 AM,Andhra Pradesh,-,-,88672,1537,166586,76377,303,14610410,34966693,9747,6953,67
4848,05/08/20,8:00 AM,Andhra Pradesh,-,-,95625,1604,176333,79104,303,14610410,34966693,10128,8729,77
4883,06/08/20,8:00 AM,Andhra Pradesh,-,-,104354,1681,186461,80426,303,14610410,34966693,10328,8516,72
4918,07/08/20,8:00 AM,Andhra Pradesh,-,-,112870,1753,196789,82166,303,14610410,34966693,10171,7594,89
4953,08/08/20,8:00 AM,Andhra Pradesh,-,-,120464,1842,206960,84654,303,14610410,34966693,10080,9151,97
4988,09/08/20,8:00 AM,Andhra Pradesh,-,-,129615,1939,217040,85486,303,14610410,34966693,10820,9097,97
5023,10/08/20,8:00 AM,Andhra Pradesh,-,-,138712,2036,227860,87112,303,14610410,34966693,7665,6924,80
5058,11/08/20,8:00 AM,Andhra Pradesh,-,-,145636,2116,235525,87773,303,14610410,34966693,9024,9113,87
5093,12/08/20,8:00 AM,Andhra Pradesh,-,-,154749,2203,244549,87597,303,14610410,34966693,9597,6676,93
5128,13/08/20,8:00 AM,Andhra Pradesh,-,-,161425,2296,254146,90425,303,14610410,34966693,9996,9559,82
5163,14/08/20,8:00 AM,Andhra Pradesh,-,-,170984,2378,264142,90780,303,14610410,34966693,8943,9719,97
5198,15/08/20,8:00 AM,Andhra Pradesh,-,-,180703,2475,273085,89907,303,14610410,34966693,8732,10414,87
5233,16/08/20,8:00 AM,Andhra Pradesh,-,-,191117,2562,281817,88138,303,14610410,34966693,8012,10117,88
5268,17/08/20,8:00 AM,Andhra Pradesh,-,-,201234,2650,289829,85945,303,14610410,34966693,6780,7866,82
5303,18/08/20,8:00 AM,Andhra Pradesh,-,-,209100,2732,296609,84777,303,14610410,34966693,9652,9211,88
5338,19/08/20,8:00 AM,Andhra Pradesh,-,-,218311,2820,306261,85130,303,14610410,34966693,9742,8061,86
5373,20/08/20,8:00 AM,Andhra Pradesh,-,-,226372,2906,316003,86725,303,14610410,34966693,9393,8846,95
5408,21/08/20,8:00 AM,Andhra Pradesh,-,-,235218,3001,325396,87177,303,14610410,34966693,9544,8827,91
5443,22/08/20,8:00 AM,Andhra Pradesh,-,-,244045,3092,334940,87803,303,14610410,34966693,10276,8593,97
5478,23/08/20,8:00 AM,Andhra Pradesh,-,-,252638,3189,345216,89389,303,14610410,34966693,7895,7449,93
5513,24/08/20,8:00 AM,Andhra Pradesh,-,-,260087,3282,353111,89742,303,14610410,34966693,8601,8741,86
5548,25/08/20,8:00 AM,Andhra Pradesh,-,-,268828,3368,361712,89516,303,14610410,34966693,9927,9419,92
5583,26/08/20,8:00 AM,Andhra Pradesh,-,-,278247,3460,371639,89932,303,14610410,34966693,10830,8473,81
5618,27/08/20,8:00 AM,Andhra Pradesh,-,-,286720,3541,382469,92208,303,14610410,34966693,10621,8528,92
5653,28/08/20,8:00 AM,Andhra Pradesh,-,-,295248,3633,393090,94209,303,14610410,34966693,10526,8463,81
5688,29/08/20,8:00 AM,Andhra Pradesh,-,-,303711,3714,403616,96191,303,14610410,34966693,10548,8976,82
5723,30/08/20,8:00 AM,Andhra Pradesh,-,-,312687,3796,414164,97681,303,14610410,34966693,10603,9067,88
5758,31/08/20,8:00 AM,Andhra Pradesh,-,-,321754,3884,424767,99129,303,14610410,34966693,10004,8772,85
5793,01/09/20,8:00 AM,Andhra Pradesh,-,-,330526,3969,434771,100276,303,14610410,34966693,10368,9350,84
5828,02/09/20,8:00 AM,Andhra Pradesh,-,-,339876,4053,445139,101210,303,14610410,34966693,10392,8454,72
5863,03/09/20,8:00 AM,Andhra Pradesh,-,-,348330,4125,455531,103076,303,14610410,34966693,10199,9679,75
5898,04/09/20,8:00 AM,Andhra Pradesh,-,-,358009,4200,465730,103521,303,14610410,34966693,10776,12154,76
5933,05/09/20,8:00 AM,Andhra Pradesh,-,-,370163,4276,476506,102067,303,14610410,34966693,10825,11941,71
5968,06/09/20,8:00 AM,Andhra Pradesh,-,-,382104,4347,487331,100880,303,14610410,34966693,10794,11915,70
6003,07/09/20,8:00 AM,Andhra Pradesh,-,-,394019,4417,498125,99689,303,14610410,34966693,8368,10055,70
6038,08/09/20,8:00 AM,Andhra Pradesh,-,-,404074,4487,506493,97932,303,14610410,34966693,10601,11691,73
6073,09/09/20,8:00 AM,Andhra Pradesh,-,-,415765,4560,517094,96769,303,14610410,34966693,10418,9842,74
6108,10/09/20,8:00 AM,Andhra Pradesh,-,-,425607,4634,527512,97271,303,14610410,34966693,10175,10040,68
6143,11/09/20,8:00 AM,Andhra Pradesh,-,-,435647,4702,537687,97338,303,14610410,34966693,9999,11069,77
6178,12/09/20,8:00 AM,Andhra Pradesh,-,-,446716,4779,547686,96191,303,14610410,34966693,9901,10292,67
6213,13/09/20,8:00 AM,Andhra Pradesh,-,-,457008,4846,557587,95733,303,14610410,34966693,9536,10131,66
6248,14/09/20,8:00 AM,Andhra Pradesh,-,-,467139,4912,567123,95072,303,14610410,34966693,7956,9764,60
6283,15/09/20,8:00 AM,Andhra Pradesh,-,-,476903,4972,575079,93204,303,14610410,34966693,8846,9628,69
6318,16/09/20,8:00 AM,Andhra Pradesh,-,-,486531,5041,583925,92353,303,14610410,34966693,8835,10845,64
590,03/04/20,6:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0,0,0
621,04/04/20,6:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0,0,0
651,05/04/20,6:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0,0,0
681,06/04/20,6:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0,0,0
711,07/04/20,6:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0,0,0
742,08/04/20,5:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0,0,0
773,09/04/20,5:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0,0,0
804,10/04/20,5:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0,0,0
835,11/04/20,5:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0,0,0
866,12/04/20,5:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0,0,0
897,13/04/20,5:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0,0,0
929,14/04/20,5:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0,0,0
962,15/04/20,5:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0,0,0
995,16/04/20,5:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0,0,0
1028,17/04/20,5:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0,0,0
1061,18/04/20,5:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0,0,0
1094,19/04/20,5:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0,0,0
1127,20/04/20,5:00 PM,Arunachal Pradesh,-,-,0,0,1,1,17,317369,1066358,0,1,0
1160,21/04/20,5:00 PM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
1193,22/04/20,5:00 PM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
1225,23/04/20,5:00 PM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
1257,24/04/20,5:00 PM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
1289,25/04/20,5:00 PM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
1321,26/04/20,5:00 PM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
1353,27/04/20,5:00 PM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
1385,28/04/20,5:00 PM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
1417,29/04/20,5:00 PM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
1449,30/04/20,5:00 PM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
1481,01/05/20,5:00 PM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
1513,02/05/20,5:00 PM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
1545,03/05/20,5:00 PM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
1577,04/05/20,5:00 PM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
1609,05/05/20,5:00 PM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
1641,06/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
1674,07/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
1707,08/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
1740,09/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
1773,10/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
1806,11/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
1839,12/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
1872,13/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
1905,14/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
1938,15/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
1971,16/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
2004,17/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
2037,18/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
2070,19/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
2103,20/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
2137,21/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
2171,22/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
2205,23/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
2239,24/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,0,0,0
2274,25/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0,17,317369,1066358,1,0,0
2309,26/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,2,1,17,317369,1066358,0,0,0
2345,27/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,2,1,17,317369,1066358,0,0,0
2381,28/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,2,1,17,317369,1066358,1,0,0
2417,29/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,3,2,17,317369,1066358,0,0,0
2453,30/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,3,2,17,317369,1066358,1,0,0
2489,31/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,4,3,17,317369,1066358,0,0,0
2525,01/06/20,8:00 AM,Arunachal Pradesh,-,-,1,0,4,3,17,317369,1066358,18,0,0
2561,02/06/20,8:00 AM,Arunachal Pradesh,-,-,1,0,22,21,17,317369,1066358,0,0,0
2597,03/06/20,8:00 AM,Arunachal Pradesh,-,-,1,0,22,21,17,317369,1066358,16,0,0
2633,04/06/20,8:00 AM,Arunachal Pradesh,-,-,1,0,38,37,17,317369,1066358,4,0,0
2669,05/06/20,8:00 AM,Arunachal Pradesh,-,-,1,0,42,41,17,317369,1066358,3,0,0
2705,06/06/20,8:00 AM,Arunachal Pradesh,-,-,1,0,45,44,17,317369,1066358,2,0,0
2741,07/06/20,8:00 AM,Arunachal Pradesh,-,-,1,0,47,46,17,317369,1066358,4,0,0
2777,08/06/20,8:00 AM,Arunachal Pradesh,-,-,1,0,51,50,17,317369,1066358,0,0,0
2813,09/06/20,8:00 AM,Arunachal Pradesh,-,-,1,0,51,50,17,317369,1066358,6,0,0
2849,10/06/20,8:00 AM,Arunachal Pradesh,-,-,1,0,57,56,17,317369,1066358,0,1,0
2885,11/06/20,8:00 AM,Arunachal Pradesh,-,-,2,0,57,55,17,317369,1066358,4,2,0
2922,12/06/20,8:00 AM,Arunachal Pradesh,-,-,4,0,61,57,17,317369,1066358,6,0,0
2958,13/06/20,8:00 AM,Arunachal Pradesh,-,-,4,0,67,63,17,317369,1066358,20,0,0
2994,14/06/20,8:00 AM,Arunachal Pradesh,-,-,4,0,87,83,17,317369,1066358,4,3,0
3030,15/06/20,8:00 AM,Arunachal Pradesh,-,-,7,0,91,84,17,317369,1066358,0,0,0
3066,16/06/20,8:00 AM,Arunachal Pradesh,-,-,7,0,91,84,17,317369,1066358,4,0,0
3102,17/06/20,8:00 AM,Arunachal Pradesh,-,-,7,0,95,88,17,317369,1066358,4,0,0
3138,18/06/20,8:00 AM,Arunachal Pradesh,-,-,7,0,99,92,17,317369,1066358,4,3,0
3174,19/06/20,8:00 AM,Arunachal Pradesh,-,-,10,0,103,93,17,317369,1066358,0,1,0
3210,20/06/20,8:00 AM,Arunachal Pradesh,-,-,11,0,103,92,17,317369,1066358,32,3,0
3246,21/06/20,8:00 AM,Arunachal Pradesh,-,-,14,0,135,121,17,317369,1066358,0,1,0
3282,22/06/20,8:00 AM,Arunachal Pradesh,-,-,15,0,135,120,17,317369,1066358,4,6,0
3318,23/06/20,8:00 AM,Arunachal Pradesh,-,-,21,0,139,118,17,317369,1066358,9,1,0
3354,24/06/20,8:00 AM,Arunachal Pradesh,-,-,22,0,148,126,17,317369,1066358,10,16,0
3390,25/06/20,8:00 AM,Arunachal Pradesh,-,-,38,0,158,120,17,317369,1066358,2,0,1
3426,26/06/20,8:00 AM,Arunachal Pradesh,-,-,38,1,160,121,17,317369,1066358,12,4,0
3462,27/06/20,8:00 AM,Arunachal Pradesh,-,-,42,1,172,129,17,317369,1066358,5,12,0
3498,28/06/20,8:00 AM,Arunachal Pradesh,-,-,54,1,177,122,17,317369,1066358,5,6,0
3534,29/06/20,8:00 AM,Arunachal Pradesh,-,-,60,1,182,121,17,317369,1066358,5,1,0
3570,30/06/20,8:00 AM,Arunachal Pradesh,-,-,61,1,187,125,17,317369,1066358,4,1,0
3606,01/07/20,8:00 AM,Arunachal Pradesh,-,-,62,1,191,128,17,317369,1066358,4,4,0
3642,02/07/20,8:00 AM,Arunachal Pradesh,-,-,66,1,195,128,17,317369,1066358,0,0,0
3678,03/07/20,8:00 AM,Arunachal Pradesh,-,-,66,1,195,128,17,317369,1066358,57,9,0
3714,04/07/20,8:00 AM,Arunachal Pradesh,-,-,75,1,252,176,17,317369,1066358,7,1,0
3750,05/07/20,8:00 AM,Arunachal Pradesh,-,-,76,1,259,182,17,317369,1066358,10,2,0
3786,06/07/20,8:00 AM,Arunachal Pradesh,-,-,78,1,269,190,17,317369,1066358,1,14,1
3822,07/07/20,8:00 AM,Arunachal Pradesh,-,-,92,2,270,176,17,317369,1066358,6,13,0
3858,08/07/20,8:00 AM,Arunachal Pradesh,-,-,105,2,276,169,17,317369,1066358,11,4,0
3894,09/07/20,8:00 AM,Arunachal Pradesh,-,-,109,2,287,176,17,317369,1066358,15,11,0
3930,10/07/20,8:00 AM,Arunachal Pradesh,-,-,120,2,302,180,17,317369,1066358,33,0,0
3966,11/07/20,8:00 AM,Arunachal Pradesh,-,-,120,2,335,213,17,317369,1066358,6,5,0
4002,12/07/20,8:00 AM,Arunachal Pradesh,-,-,125,2,341,214,17,317369,1066358,18,13,0
4038,13/07/20,8:00 AM,Arunachal Pradesh,-,-,138,2,359,219,17,317369,1066358,28,7,0
4074,14/07/20,8:00 AM,Arunachal Pradesh,-,-,145,2,387,240,17,317369,1066358,75,8,1
4110,15/07/20,8:00 AM,Arunachal Pradesh,-,-,153,3,462,306,17,317369,1066358,0,0,0
4146,16/07/20,8:00 AM,Arunachal Pradesh,-,-,153,3,462,306,17,317369,1066358,81,0,0
4182,17/07/20,8:00 AM,Arunachal Pradesh,-,-,153,3,543,387,17,317369,1066358,66,22,0
4218,18/07/20,8:00 AM,Arunachal Pradesh,-,-,175,3,609,431,17,317369,1066358,41,99,0
4254,19/07/20,8:00 AM,Arunachal Pradesh,-,-,274,3,650,373,17,317369,1066358,90,8,0
4289,20/07/20,8:00 AM,Arunachal Pradesh,-,-,282,3,740,455,17,317369,1066358,50,3,0
4324,21/07/20,8:00 AM,Arunachal Pradesh,-,-,285,3,790,502,17,317369,1066358,68,18,0
4359,22/07/20,8:00 AM,Arunachal Pradesh,-,-,303,3,858,552,17,317369,1066358,91,11,0
4394,23/07/20,8:00 AM,Arunachal Pradesh,-,-,314,3,949,632,17,317369,1066358,42,20,0
4429,24/07/20,8:00 AM,Arunachal Pradesh,-,-,334,3,991,654,17,317369,1066358,65,58,0
4464,25/07/20,8:00 AM,Arunachal Pradesh,-,-,392,3,1056,661,17,317369,1066358,70,36,0
4499,26/07/20,8:00 AM,Arunachal Pradesh,-,-,428,3,1126,695,17,317369,1066358,32,77,0
4534,27/07/20,8:00 AM,Arunachal Pradesh,-,-,505,3,1158,650,17,317369,1066358,81,69,0
4569,28/07/20,8:00 AM,Arunachal Pradesh,-,-,574,3,1239,662,17,317369,1066358,91,43,0
4604,29/07/20,8:00 AM,Arunachal Pradesh,-,-,617,3,1330,710,17,317369,1066358,80,60,0
4639,30/07/20,8:00 AM,Arunachal Pradesh,-,-,677,3,1410,730,17,317369,1066358,74,150,0
4674,31/07/20,8:00 AM,Arunachal Pradesh,-,-,827,3,1484,654,17,317369,1066358,107,91,0
4709,01/08/20,8:00 AM,Arunachal Pradesh,-,-,918,3,1591,670,17,317369,1066358,82,51,0
4744,02/08/20,8:00 AM,Arunachal Pradesh,-,-,969,3,1673,701,17,317369,1066358,25,27,0
4779,03/08/20,8:00 AM,Arunachal Pradesh,-,-,996,3,1698,699,17,317369,1066358,60,67,0
4814,04/08/20,8:00 AM,Arunachal Pradesh,-,-,1063,3,1758,692,17,317369,1066358,32,42,0
4849,05/08/20,8:00 AM,Arunachal Pradesh,-,-,1105,3,1790,682,17,317369,1066358,65,105,0
4884,06/08/20,8:00 AM,Arunachal Pradesh,-,-,1210,3,1855,642,17,317369,1066358,93,35,0
4919,07/08/20,8:00 AM,Arunachal Pradesh,-,-,1245,3,1948,700,17,317369,1066358,101,81,0
4954,08/08/20,8:00 AM,Arunachal Pradesh,-,-,1326,3,2049,720,17,317369,1066358,68,104,0
4989,09/08/20,8:00 AM,Arunachal Pradesh,-,-,1430,3,2117,684,17,317369,1066358,38,52,0
5024,10/08/20,8:00 AM,Arunachal Pradesh,-,-,1482,3,2155,670,17,317369,1066358,76,110,0
5059,11/08/20,8:00 AM,Arunachal Pradesh,-,-,1592,3,2231,636,17,317369,1066358,96,42,0
